ocean_time,s_rho,lon_rho,lat_rho,dist_mile,salt,date
2019-01-01,-0.96875,-75.54399878947552,39.547222704770654,57.34534328770376,0.5137494,2019-01-01
2019-01-02,-0.96875,-75.54999284992157,39.56969966215674,58.92593188694961,0.51486117,2019-01-02
2019-01-03,-0.96875,-75.56161082183591,39.47596290283312,52.43781184841355,0.5141355,2019-01-03
2019-01-04,-0.96875,-75.5615148990824,39.46517145288857,51.66301558507331,0.5154065,2019-01-04
2019-01-05,-0.96875,-75.5490809661033,39.55328950233535,57.77905939946185,0.5131895,2019-01-05
2019-01-06,-0.96875,-75.55112583642088,39.49626881266907,53.78051417349636,0.5149688,2019-01-06
2019-01-07,-0.96875,-75.55558851612241,39.47718338987189,52.4354288067599,0.5123873,2019-01-07
2019-01-08,-0.96875,-75.5610184469298,39.461621877478535,51.422493392436365,0.51139367,2019-01-08
2019-01-09,-0.96875,-75.5528747000756,39.5118491684065,54.90761434570327,0.516751,2019-01-09
2019-01-10,-0.96875,-75.52932704369148,39.42942059099923,48.51441329507831,0.5141857,2019-01-10
2019-01-11,-0.96875,-75.54208351301196,39.55727251850135,58.03232412737616,0.5185684,2019-01-11
2019-01-12,-0.96875,-75.55292217444442,39.507063809171385,54.56999151426305,0.51687926,2019-01-12
2019-01-13,-0.96875,-75.56020236518079,39.47833022033864,52.59199753059094,0.5154023,2019-01-13
2019-01-14,-0.96875,-75.55265201154363,39.51896085121689,55.39662826094568,0.51551986,2019-01-14
2019-01-15,-0.96875,-75.54510165790647,39.55959148209514,58.201258991300406,0.5156374,2019-01-15
2019-01-16,-0.96875,-75.5592404622734,39.57720605675291,59.53934304421048,0.5150243,2019-01-16
2019-01-17,-0.96875,-75.55275655057781,39.52648025768161,55.93887428810087,0.5119908,2019-01-17
2019-01-18,-0.96875,-75.54975949176568,39.53201753368606,56.30536826059116,0.51371646,2019-01-18
2019-01-19,-0.96875,-75.55571051571941,39.591628120317104,60.73641038053712,0.51522136,2019-01-19
2019-01-20,-0.96875,-75.55468535924,39.62674240804706,63.531318295574,0.5135441,2019-01-20
2019-01-21,-0.96875,-75.5618034671646,39.58486010242802,60.15528375240046,0.51571095,2019-01-21
2019-01-22,-0.96875,-75.56379552916282,39.47688558248769,52.503799641279805,0.5162893,2019-01-22
2019-01-23,-0.96875,-75.56019496008486,39.54378452616786,57.24376086249519,0.5152633,2019-01-23
2019-01-24,-0.96875,-75.55763138363547,39.57080247810261,59.10628093855495,0.5145189,2019-01-24
2019-01-25,-0.96875,-75.5538964274182,39.535057784845854,56.54857812110812,0.5134598,2019-01-25
2019-01-26,-0.96875,-75.55564496549809,39.47248042088519,52.12067981687585,0.513095,2019-01-26
2019-01-27,-0.96875,-75.54436937789434,39.45488515147303,50.62519971901484,0.51512027,2019-01-27
2019-01-28,-0.96875,-75.55107069706033,39.46014597667349,51.12463395184967,0.5141538,2019-01-28
2019-01-29,-0.96875,-75.54929546175657,39.45860736617466,50.95936314633859,0.51484704,2019-01-29
2019-01-30,-0.96875,-75.55167334920472,39.45420491454041,50.71438820856397,0.51553977,2019-01-30
2019-02-01,-0.96875,-75.54943375850844,39.443827429748765,49.982654894511214,0.51298743,2019-02-01
2019-02-02,-0.96875,-75.55470838534777,39.50196950563012,54.21796068701117,0.5141195,2019-02-02
2019-02-03,-0.96875,-75.55541211455579,39.47081072743856,51.99413141730718,0.5159101,2019-02-03
2019-02-04,-0.96875,-75.5573657478009,39.50882873731896,54.71734414186844,0.51661676,2019-02-04
2019-02-05,-0.96875,-75.5554170275369,39.5109520145635,54.85710757745738,0.51428485,2019-02-05
2019-02-06,-0.96875,-75.55663424070666,39.53528940556527,56.56545067814833,0.5170868,2019-02-06
2019-02-07,-0.96875,-75.56229644242673,39.50399610339099,54.39807283695231,0.5137895,2019-02-07
2019-02-08,-0.96875,-75.5557893118653,39.51844770814781,55.3845875208827,0.51595783,2019-02-08
2019-02-09,-0.96875,-75.54910275856855,39.481938471821394,52.68501661453163,0.5137427,2019-02-09
2019-02-10,-0.96875,-75.53375391771769,39.44724687298568,49.88616236291433,0.51509786,2019-02-10
2019-02-11,-0.96875,-75.54235902996965,39.445135861540194,49.87801837151542,0.5134709,2019-02-11
2019-02-12,-0.96875,-75.5472945905141,39.48603096953751,52.96901028902551,0.5168576,2019-02-12
2019-02-13,-0.96875,-75.54504212884417,39.53582269034512,56.54867521171954,0.5145849,2019-02-13
2019-02-14,-0.96875,-75.54393679867097,39.48311349140659,52.69889553195662,0.5138244,2019-02-14
2019-02-15,-0.96875,-75.55087166995074,39.46970292326933,51.81738632142952,0.5151266,2019-02-15
2019-02-16,-0.96875,-75.55575966140573,39.49783778300228,53.92855834474606,0.5157093,2019-02-16
2019-02-17,-0.96875,-75.55328154713428,39.52051730783653,55.51456441642469,0.5141394,2019-02-17
2019-02-18,-0.96875,-75.55227084229185,39.55161396308983,57.68932940519127,0.5142615,2019-02-18
2019-02-19,-0.96875,-75.55306697186296,39.51585310270392,55.18656513014829,0.513574,2019-02-19
2019-02-20,-0.96875,-75.54966101482914,39.51810879245578,55.32172973173719,0.51512134,2019-02-20
2019-02-21,-0.96875,-75.55359404301551,39.50245148705725,54.241092254679245,0.51432633,2019-02-21
2019-02-22,-0.96875,-75.55077899932746,39.50699391151836,54.51805557036736,0.51437885,2019-02-22
2019-02-23,-0.96875,-75.55019983924124,39.50604068313789,54.45006842836593,0.51564115,2019-02-23
2019-02-24,-0.96875,-75.55345040506738,39.49665868786256,53.79807170427444,0.51569134,2019-02-24
2019-02-25,-0.96875,-75.55394309471872,39.484718375845965,52.94716460223796,0.51427054,2019-02-25
2019-02-26,-0.96875,-75.50816867547074,39.41086423016058,46.77466698064672,0.5140102,2019-02-26
2019-02-27,-0.96875,-75.55728660444795,39.465167038160594,51.59374056371684,0.5156538,2019-02-27
2019-02-28,-0.96875,-75.55643434258603,39.501734035247885,54.21334370195143,0.5141403,2019-02-28
2019-03-02,-0.96875,-75.56083781959329,39.53974503094497,56.92484307230295,0.51304185,2019-03-02
2019-03-03,-0.96875,-75.55524089056213,39.53460168409258,56.51677090680933,0.5150597,2019-03-03
2019-03-04,-0.96875,-75.55337056189433,39.55625577748973,58.03640768676063,0.51316625,2019-03-04
2019-03-05,-0.96875,-75.55119041597862,39.566290279813735,58.72878920425877,0.5150117,2019-03-05
2019-03-06,-0.96875,-75.55344052484422,39.54548182658065,57.26787220347583,0.51304317,2019-03-06
2019-03-07,-0.96875,-75.55775845123043,39.55149210857394,57.7235363218576,0.5153038,2019-03-07
2019-03-08,-0.96875,-75.55469988539315,39.51917353993502,55.43539031440295,0.51663154,2019-03-08
2019-03-09,-0.96875,-75.56018511063111,39.55390526262275,57.89238169873868,0.5129109,2019-03-09
2019-03-10,-0.96875,-75.579343190944,39.62376344692387,63.034566439069714,0.5166329,2019-03-10
2019-03-11,-0.96875,-75.54841933633936,39.55278271379648,57.8061742924863,0.5139646,2019-03-11
2019-03-12,-0.96875,-75.55221311599766,39.51726818246871,55.28977299819872,0.5151082,2019-03-12
2019-03-13,-0.96875,-75.56450387671563,39.57326667483611,59.302911292040505,0.51456416,2019-03-13
2019-03-14,-0.96875,-75.55474917693405,39.55210196474162,57.76253479578916,0.5147344,2019-03-14
2019-03-15,-0.96875,-75.56554223572475,39.54955487378608,57.685273023764,0.5181054,2019-03-15
2019-03-16,-0.96875,-75.54719144020403,39.536370289951925,56.59524302628581,0.51530313,2019-03-16
2019-03-17,-0.96875,-75.57898632668137,39.6163478727616,62.48535636878501,0.51516145,2019-03-17
2019-03-18,-0.96875,-75.55473876184858,39.507412739844426,54.60652667767225,0.51453245,2019-03-18
2019-03-19,-0.96875,-75.55965988598366,39.54777714068112,57.46708327792399,0.51710117,2019-03-19
2019-03-20,-0.96875,-75.55733314791416,39.533291550701335,56.43234513251159,0.51672614,2019-03-20
2019-03-21,-0.96875,-75.55522749636616,39.58234879281986,59.91525351050269,0.51725435,2019-03-21
2019-03-22,-0.96875,-75.55986750209642,39.55415002360614,57.987969467181344,0.51549566,2019-03-22
2019-03-23,-0.96875,-75.55887492609772,39.49254516354858,53.5796318253884,0.51350933,2019-03-23
2019-03-24,-0.96875,-75.55051025610244,39.49030533194869,53.32223860758628,0.51486886,2019-03-24
2019-03-25,-0.96875,-75.54842064823052,39.47866471078892,52.4268946432319,0.51493657,2019-03-25
2019-03-26,-0.96875,-75.55340236624755,39.50050469499679,54.09894962540906,0.51459706,2019-03-26
2019-03-27,-0.96875,-75.5531544834203,39.47719394086917,52.41924817918352,0.5140637,2019-03-27
2019-03-28,-0.96875,-75.54718482876127,39.489657770366,53.22022864795776,0.5145467,2019-03-28
2019-03-29,-0.96875,-75.55506552987956,39.50133986144376,54.17903661179541,0.51573265,2019-03-29
2019-03-30,-0.96875,-75.54758671306891,39.528056396460165,56.017743651463405,0.51042086,2019-03-30
2019-03-31,-0.96875,-75.54842705831703,39.527589497620646,55.99702144628791,0.5185612,2019-03-31
2019-04-01,-0.96875,-75.55401113316233,39.54183811160512,57.01966090757989,0.5140003,2019-04-01
2019-04-02,-0.96875,-75.55487953315031,39.5742165536739,59.27686607274212,0.5162063,2019-04-02
2019-04-03,-0.96875,-75.55950942606968,39.59990905297567,61.28992706452173,0.5154197,2019-04-03
2019-04-04,-0.96875,-75.55733739356829,39.56786708329962,59.01129830159999,0.51600957,2019-04-04
2019-04-05,-0.96875,-75.55232524908622,39.55363247134846,57.83757260002654,0.51469743,2019-04-05
2019-04-06,-0.96875,-75.56768490252185,39.59375835896453,60.82016452902993,0.5133751,2019-04-06
2019-04-07,-0.96875,-75.55578398965007,39.58039573020502,59.87429376824341,0.51570666,2019-04-07
2019-04-08,-0.96875,-75.55401302005505,39.60091222509709,61.48319795073951,0.51491344,2019-04-08
2019-04-09,-0.96875,-75.55446949490683,39.60070419705906,61.50164003227471,0.5149484,2019-04-09
2019-04-10,-0.96875,-75.55185464784998,39.62027799431352,63.03895928464941,0.51297796,2019-04-10
2019-04-11,-0.96875,-75.55439925164266,39.63198882048509,63.974578368403705,0.51576966,2019-04-11
2019-04-12,-0.96875,-75.55182928272687,39.60364396445914,61.69996461660801,0.5140618,2019-04-12
2019-04-13,-0.96875,-75.55465288591328,39.6086888673652,62.0864192063701,0.5154792,2019-04-13
2019-04-14,-0.96875,-75.56040179389059,39.596826617057744,61.09944615220025,0.51549906,2019-04-14
2019-04-15,-0.96875,-75.5542836674336,39.56431412663654,58.65854109827439,0.5145869,2019-04-15
2019-04-16,-0.96875,-75.56035250763695,39.4984856207065,54.01154628841584,0.5149783,2019-04-16
2019-04-17,-0.96875,-75.5580084782219,39.46711226324047,51.76037035788948,0.51592666,2019-04-17
2019-04-18,-0.96875,-75.55128638413278,39.496276058936,53.7454856295796,0.51511705,2019-04-18
2019-04-19,-0.96875,-75.54745359133857,39.491654874357785,53.36654458453881,0.51750946,2019-04-19
2019-04-20,-0.96875,-75.53078013145894,39.4410696703732,49.39550274046884,0.5133191,2019-04-20
2019-04-21,-0.96875,-75.54696940152846,39.44357777368924,49.89091457647305,0.5148,2019-04-21
2019-04-22,-0.96875,-75.53713670071932,39.43597588130199,49.14803149856412,0.5165045,2019-04-22
2019-04-23,-0.96875,-75.5355506563484,39.43453326952967,49.00266698751968,0.51861566,2019-04-23
2019-04-24,-0.96875,-75.51464417333291,39.415038034345486,47.2193798454884,0.5141797,2019-04-24
2019-04-25,-0.96875,-75.51672745297367,39.41642997724039,47.36638053228644,0.5159963,2019-04-25
2019-04-26,-0.96875,-75.5414729195342,39.45111784134195,50.32261174562061,0.5156323,2019-04-26
2019-04-27,-0.96875,-75.56028575269616,39.45891193759294,51.222227701566005,0.51492965,2019-04-27
2019-04-28,-0.96875,-75.55745631499623,39.49356368707013,53.64312575150024,0.5149578,2019-04-28
2019-04-29,-0.96875,-75.55507312996454,39.50391385967436,54.35594979617484,0.51314497,2019-04-29
2019-04-30,-0.96875,-75.55670514280105,39.52634288256738,55.94027369186983,0.5144563,2019-04-30
2019-05-01,-0.96875,-75.54704446847818,39.54092264738047,56.91951910044861,0.5156882,2019-05-01
2019-05-02,-0.96875,-75.55885576886212,39.540781891769456,56.968939665200416,0.5163282,2019-05-02
2019-05-03,-0.96875,-75.57043483961228,39.581221391960405,59.93350518667043,0.51213133,2019-05-03
2019-05-04,-0.96875,-75.55487897426299,39.56298817463234,58.52302247599266,0.5149344,2019-05-04
2019-05-05,-0.96875,-75.56614308480017,39.579988226339104,59.78067549693496,0.51655895,2019-05-05
2019-05-06,-0.96875,-75.54383444876756,39.53975758593319,56.8225253208216,0.5158047,2019-05-06
2019-05-07,-0.96875,-75.56017534064826,39.528794745924806,56.14586619731278,0.51383376,2019-05-07
2019-05-08,-0.96875,-75.55355906861391,39.51891577283316,55.40502140631142,0.51512784,2019-05-08
2019-05-09,-0.96875,-75.5523033601542,39.49718704808776,53.8404656743843,0.5150385,2019-05-09
2019-05-10,-0.96875,-75.5533858987481,39.48928071767589,53.29661186698806,0.51626796,2019-05-10
2019-05-11,-0.96875,-75.54655269250127,39.46886169683073,51.71658079635233,0.5168663,2019-05-11
2019-05-12,-0.96875,-75.55782837947474,39.45523149908239,50.91654520678104,0.51574194,2019-05-12
2019-05-13,-0.96875,-75.55498590813491,39.497856362123215,53.93154395343443,0.51337063,2019-05-13
2019-05-14,-0.96875,-75.55186131054654,39.4893791628484,53.26839783263589,0.51583725,2019-05-14
2019-05-15,-0.96875,-75.52840000485806,39.42759217805644,48.37860027340764,0.5143401,2019-05-15
2019-05-16,-0.96875,-75.52250498669407,39.42375553734971,47.980841787084415,0.51791,2019-05-16
2019-05-17,-0.96875,-75.54655945856686,39.44499207815312,49.97054069900825,0.5175648,2019-05-17
2019-05-18,-0.96875,-75.56344414709491,39.47121322985658,52.108282295012685,0.5151589,2019-05-18
2019-05-19,-0.96875,-75.55483779617876,39.46928031179712,51.84975234395672,0.51484746,2019-05-19
2019-05-20,-0.96875,-75.53484861989813,39.43392466688964,48.95128851784941,0.51465356,2019-05-20
2019-05-21,-0.96875,-75.53986965639501,39.438049542990846,49.3503299814036,0.5124228,2019-05-21
2019-05-22,-0.96875,-75.51836648390713,39.41921268379176,47.584889335681794,0.51205456,2019-05-22
2019-05-23,-0.96875,-75.52095977031017,39.422324910335455,47.84900888031494,0.5148854,2019-05-23
2019-05-24,-0.96875,-75.53918364610722,39.46551415946193,51.30755664478143,0.5144943,2019-05-24
2019-05-25,-0.96875,-75.55178647439267,39.46432161496249,51.45656446976805,0.5143547,2019-05-25
2019-05-26,-0.96875,-75.5510908778528,39.508216076716536,54.64022867541416,0.51483446,2019-05-26
2019-05-27,-0.96875,-75.54822756393044,39.52365056210139,55.71704688259314,0.5124087,2019-05-27
2019-05-28,-0.96875,-75.55851369205492,39.49993727086927,54.113533707939965,0.5140941,2019-05-28
2019-05-29,-0.96875,-75.5447937848836,39.562840340150665,58.44005593469792,0.5178866,2019-05-29
2019-05-30,-0.96875,-75.56111442678873,39.57543229941541,59.46224754480213,0.51572025,2019-05-30
2019-06-01,-0.96875,-75.55227625105852,39.57109435525168,59.18000570318471,0.51362574,2019-06-01
2019-06-02,-0.96875,-75.54815089545271,39.55830845314536,58.13600901170355,0.51140237,2019-06-02
2019-06-03,-0.96875,-75.5595563578696,39.5803422023457,59.79043148942939,0.5143838,2019-06-03
2019-06-04,-0.96875,-75.56314575515572,39.47621377669465,52.46002916286507,0.5131521,2019-06-04
2019-06-05,-0.96875,-75.56294874254216,39.513027504429225,55.06283631798657,0.51563275,2019-06-05
2019-06-06,-0.96875,-75.55280828835795,39.57661585798313,59.45087585903198,0.5199387,2019-06-06
2019-06-07,-0.96875,-75.56400031493504,39.536005461673255,56.65939355011668,0.5158438,2019-06-07
2019-06-08,-0.96875,-75.55043802841634,39.54984936455168,57.55787687361834,0.5161287,2019-06-08
2019-06-09,-0.96875,-75.55594205336716,39.55755777409252,58.20787167968651,0.51625746,2019-06-09
2019-06-10,-0.96875,-75.56739954939128,39.56318314757922,58.69356979302281,0.5149817,2019-06-10
2019-06-11,-0.96875,-75.54815870632432,39.53810979635932,56.72530066958304,0.51497793,2019-06-11
2019-06-12,-0.96875,-75.5542723282978,39.54658424356782,57.363579090700405,0.515288,2019-06-12
2019-06-13,-0.96875,-75.55737052697755,39.564977363190565,58.7391012753136,0.51442623,2019-06-13
2019-06-14,-0.96875,-75.55739878680068,39.55587899271817,58.04506836826132,0.5157647,2019-06-14
2019-06-15,-0.96875,-75.55434301299789,39.551450256239534,57.69751296959396,0.51824135,2019-06-15
2019-06-16,-0.96875,-75.56157414077656,39.55569819216567,58.05838339297832,0.5160159,2019-06-16
2019-06-17,-0.96875,-75.55349836187395,39.54679607609383,57.401109645418025,0.51445675,2019-06-17
2019-06-18,-0.96875,-75.55866342231373,39.57614513682723,59.55109173493695,0.5146776,2019-06-18
2019-06-19,-0.96875,-75.5566380149451,39.577877996764855,59.64824734152582,0.51622003,2019-06-19
2019-06-20,-0.96875,-75.54727730929484,39.55784020831569,58.09939664338983,0.51321226,2019-06-20
2019-06-21,-0.96875,-75.55381261698015,39.55008779736932,57.60726353660232,0.5148781,2019-06-21
2019-06-22,-0.96875,-75.55898090558742,39.56364024721709,58.59121443358467,0.51430535,2019-06-22
